번호	상호	영업표지	대표자	등록번호	최초등록일	업종
1502	농업회사법인(주)태영에프앤씨	갈비1번가	김태영	20190397	2019.04.29	한식
1501	(주)원터블	크로앙쥬	홍석현, 홍석진	20210593	2021.03.04	제과제빵
1500	(주)참막수산	참다랑어 막주는 집	서동석, 하나빈	20210896	2021.03.29	일식
1499	(주)청과원	청과원	김정훈	20221016	2022.10.04	농수산물
1498	호랑fnb	구퉁이	김동은	20220766	2022.08.02	기타 외식
1497	케이브라더스	팔팔찌개	권성훈	20212379	2021.10.05	한식
1496	(주)제주미향	제주미향해장	임충섭	20231603	2023.11.02	한식
1495	버닝스타	버닝스타	정성화	20191385	2019.12.20	의류 / 패션
1494	큐포아이(Q4i)	두부생활	박병무	20212463	2021.10.06	기타도소매
1493	피키즈도넛타임	피키즈 도넛타임(PICKIZ DONUT TIME)	윤재익	20240581	2024.04.23	제과제빵
1492	카페(Cafe)길우낭월점	카페 길우	이병길	20221005	2022.09.29	커피
1491	오름	오름	최승용	20231210	2023.08.22	한식
1490	헬스고(GO)피트니스	헬스고 피트니스	김현찬	20230957	2023.07.03	스포츠 관련
1489	케이에스푸드	청년냉면	김철진	20240584	2024.04.23	한식
1488	(주)마켓브이	마켓브이	손정현	20214230	2021.11.05	기타도소매
1487	(주)머그	리플러스머그	강광호	20214941	2021.11.15	숙박
1486	(주)머그	머그디저트랩	강광호	20213071	2021.10.22	커피
1485	(주)머그	머그정	강광호	20214226	2021.11.08	한식
1484	(주)머그	머그플레이팅	강광호	20214229	2021.11.08	서양식
1483	(주)남천다리집	다리집	정대성	20240338	2024.03.05	분식
1482	비엠에프엔비	페어런츠	양종모	20212639	2021.10.12	커피
1481	㈜마루바우	이불덮밥	서누리	20180854	2018.08.24	한식
1480	(주)크래이머코리아	크레이머파리헤어살롱	이은진	20201048	2020.08.14	이미용
1479	(주)플랫폼즈	헌터PC	김영규	20151069	2015.11.05	PC방
1478	진심컴퍼니	진탱 불곱창&불닭발	김태훈	20210937	2021.03.30	한식
1477	(주)진성패밀리	위라이스(we rice)	김성환	20231273	2023.09.04	기타 외식
1476	(주)희라이프파트너스	크로플로	이보라	20214114	2021.11.04	커피
1475	(주)에듀석세스	석세스뮤직(SUCCESS MUSIC)	김일순	20200400	2020.03.19	기타 교육
1474	(주)큐링	SNPE 바른자세척추운동	윤지유	20215173	2021.11.16	스포츠 관련
1473	(주)참에프앤디	싸다김밥	이재국	20170774	2017.07.03	분식
1472	더온푸드	충청삼겹	박성진 외 1	20210600	2021.02.26	한식
1471	보다안경(주)	보다안경	배진호	20151149	2015.11.24	안경
1470	어나더도넛	어나더도넛	김선광	20231242	2023.08.29	제과제빵
1469	(주)야미교육	플라이잉글리쉬(FLY English)	김애경	20190300	2019.04.04	교육 (외국어)
1468	(주)만점족	이우국수	이한규	20212832	2021.10.19	한식
1467	(주)만점족	만족오향족발	이한규	20140157	2014.02.13	한식
1466	(주)제이브이엘	제이브이엘(JVL)직화삼겹살&야식	이종욱	20210586	2021.03.02	한식
1465	(주)폴제이코퍼레이션	차이(CHAI)	강현우	20220816	2022.08.11	음료 (커피 외)
1464	샷업	샷업	유건희	20231524	2023.10.19	기타 서비스
1463	㈜하나로푸드빌	하라김밥	김시민	20231689	2023.11.20	한식
1462	(주)제이브이엘	제이브이엘(JVL)감성떡볶이	이종욱	20210584	2021.03.02	분식
1461	(주)제이브이엘	제이브이엘(JVL)부대찌개 익스프레스	이종욱	20212708	2021.10.13	한식
1460	(주)제이브이엘	제이브이엘(JVL)부대찌개	이종욱	20180724	2018.07.23	한식
1459	(주)플렉스스포츠	플렉스 스포츠 아카데미(FLEX SPORTS ACADEMY)	김현진	20231460	2023.10.10	스포츠 관련
1458	㈜착한에프앤비	돈까스앤스테이크	한진범	20211616	2021.07.22	서양식
1457	㈜착한에프앤비	맛있을꼬닭	한진범	20211617	2021.07.22	치킨
1456	㈜착한에프앤비	착한파스타	한진범	20200983	2020.08.07	서양식
1455	무인옷가게츄츄다(용인능현점)	무인옷가게 츄츄다	추근호	20240585	2024.04.22	의류 / 패션
1454	㈜에스에프코퍼레이션(SFCORPORATION)	김치찌개 내가찜	오준혁	20240573	2024.04.22	한식
1453	(주)피오르도니아	족발1호선	우강식	20240575	2024.04.22	한식
1452	(주)블러프컴퍼니	윤이수라상	이태윤	20212376	2021.10.05	한식
1451	(주)블러프컴퍼니	윤이브런치	이태윤	20212377	2021.10.05	기타 외식
1450	(주)블러프컴퍼니	윤이불닭발	이태윤	20201592	2020.11.25	기타 외식
1449	(주)블러프컴퍼니	윤이닭갈비	이태윤	20212378	2021.10.05	한식
1448	㈜블러프컴퍼니	윤이냉삼집	이태윤	20231412	2023.09.26	한식
1447	영앤시너지코퍼레이션	FitTube Gym	조승재,허성배,류우람	20220986	2022.09.27	스포츠 관련
1446	(주)산성	산성식육점	이정훈	20231011	2023.07.12	한식
1445	(주)오늘애	오늘애김밥	문영일	20151166	2015.11.26	분식
1444	(주)에스엠홀딩스	호두파야	송연익	20211039	2021.04.15	제과제빵
1443	(주)에스엠홀딩스	앤더스커피(anduscoffee)	송연익	20140046	2014.01.10	커피
1442	(주)디아이씨프랜차이즈	삼겹당	김종익	20230097	2023.01.19	한식
1441	봄소리산후도우미	봄소리산후도우미	송현숙	20170335	2017.03.06	기타 서비스
1440	(주)디아이씨프랜차이즈	금사부김치찜	김종익	20230414	2023.03.16	한식
1439	더골드컬러컴퍼니	금빛화로	김해영	20231105	2023.08.01	한식
1438	(주)케이에이치컴퍼니	건뚱네김치속돼지	김건학	20211031	2021.04.14	한식
1437	명장김치찜	명장 김치찜	서효동	20240572	2024.04.19	한식
1436	피어싱갤러리	피어싱갤러리	김정환	20201817	2020.12.17	기타도소매
1435	(주)아이세이버	아이세이버(EYESAVER)	심재후	20171411	2017.12.01	안경
1434	(주)모란카노코리아	케이스박스(casebox)	이용준 LI HAIYAN	20240213	2024.02.06	기타도소매
1433	와로플	와로플	김다연	20231811	2023.12.05	제과제빵
1432	(주)케이에이씨	소녀폰중고폰	김소영	20151234	2015.12.17	기타도소매
1431	(주)로드	로드샌드위치	명세훈, 허성민	20231678	2023.11.18	기타 외식
1430	아사라	아사라베이커리	김봉선	20240088	2024.01.16	제과제빵
1429	(주)서린글로벌	성지요	박지훈	20230535	2023.04.11	기타도소매
1428	(주)더킹덤쿠킹프리	더킹덤쿠킹프리	이성훈	20240362	2024.03.06	(건강)식품
1427	씨에이오	끓임당	김동은	20214861	2021.11.15	한식
1426	㈜에이티씨	올댓치킨	김윤수	20230439	2023.03.21	치킨
1425	(주)호도리컴퍼니	솔밭샤브	박성진	20220981	2022.09.26	일식
1424	㈜강포푸드	강포김치찜	도성재,김동규	20230375	2023.03.09	한식
1423	오로라월드(주)	토이플러스	노재연	20201199	2020.09.17	기타도소매
1422	(주)루비스코	RUBISCO STRAWBERRY(루비스코딸기)	김인수	20213975	2020.09.17	기타 서비스
1421	(주)바르다프랜차이즈	돈까스회관	서지범	20201507	2020.11.12	기타 외식
1420	(주)봄날엔에프앤에스	83다복수육국밥	김남동	20212486	2021.10.07	한식
1419	뉴타운강정1984본점	뉴타운강정1984	윤영옥	20240574	2024.04.19	치킨
1418	(주)베스트에프앤씨	전주팔미콩나물국밥	박종철	20170237	2017.02.14	한식
1417	알앤에프컨설팅	마셔라 부어라	이홍렬	20214579	2021.11.09	주점
1416	(주)에스에이치리테일	슈퍼사이즈커피	박성현	20140913	2014.09.30	커피
1415	프레씨엘,숟가락젓가락들고위드어썸	위드어썸	김미숙	20200093	2020.01.17	기타도소매
1414	안흥유통	생선지존	안종일	20190111	2019.02.01	한식
1413	(주)베이바이허슬기	베이바이허슬기	허슬기	20200846	2020.07.09	이미용
1412	알앤에프컨설팅	리스아라비카	이홍렬	20214578	2021.11.09	커피
1411	(주)그레닉스	평화다방	곽계민	20200022	2020.01.06	커피
1410	(주)그레닉스	빌리엔젤	곽계민	20130139	2013.08.22	커피
1409	(주)일월삼일푸드랩	중국적식탁	김용준	20221396	2022.12.16	한식
1408	(주)일월삼일푸드랩	무국적식탁	김용준	20212437	2021.10.06	한식
1407	(주)드모아젤	르마망	최은정	20231407	2023.09.26	기타 서비스
1406	(주)세모	시즌글라스(SEASONGLASS)	강기철, 황호은	20212314	2021.09.29	(건강)식품
1405	㈜키무카츠아시아	카츠남바5	김태우	20220829	2022.08.16	일식
1404	㈜키무카츠아시아	키무카츠	김태우	20170958	2017.08.14	일식
1403	(주)비와별	비와별 닭갈비	김한얼	20160591	2016.06.24	기타 외식
1402	(주)에임랩	태닝나우(TANNING NOW)	김현주	20220817	2022.08.11	이미용
1401	(주)코딩하루	코딩하루	신영수	20210170	2021.01.21	기타 교육
1400	리브가푸드시스템(주)	맛나분식	이경섭	20213986	2021.11.03	분식
1399	㈜봉화산푸드	맵스 떡볶이	권순갑	20221255	2022.11.22	분식
1398	㈜봉화산푸드	갈비토대왕	권순갑	20190380	2019.04.23	한식
1397	(주)봉화산푸드	우리동네 국수집	권순갑	20150602	2015.07.16	분식
1396	(주)봉화산푸드	봉화산 설렁탕 전문점	권순갑	20170525	2017.04.19	한식
1395	(주)편백가	육분삼십	정연진	20180091	2018.01.29	한식
1394	오감키즈카페꼼지락본점	오감키즈카페 꼼지락	최현범	20200065	2020.01.09	기타 서비스
1393	(주)병아리날다	토리아에즈	김영호	20220015	2022.01.07	일식
1392	(주)그레이스식품	이섭감자탕	이현택	20212738	2021.10.14	한식
1391	(주)만점족	이우커피	이한규	20212862	2021.10.19	커피
1390	(주)만점족	이우갈비	이한규	20212801	2021.10.15	한식
1389	(주)만점족	이한규의 서소문족발	이한규	20210008	2020.12.30	한식
1388	(주)큐알컴퍼니	물회&회덮밥8000원	황세나, 김국현	20214596	2021.11.08	일식
1387	(주)큐알컴퍼니	통통회	황세나, 김국현	20210990	2021.04.08	기타 외식
1386	(주)큐알컴퍼니	파스타9900원	황세나, 김국현	20231462	2023.10.10	서양식
1385	(주)문삼에프앤비	문어부인삼교비	김득훈	20170251	2017.02.16	한식
1384	에이에이치(AH)	아부찌부대찌개	김윤주	20181194	2018.11.22	한식
1383	(주)큐알컴퍼니	배달비 무료 삼겹 배무삼	황세나, 김국현	20230904	2023.06.22	한식
1382	아름네트웍스(주)	미랑컬헤어	김청수	20090100275	2009.06.08	이미용
1381	웅스통신	웅스통신	김대웅	20240367	2024.03.06	기타도소매
1380	엄마김밥	전민 엄마김밥	홍라엘	20231333	2023.09.15	분식
1379	(주)에이원더블유	포레스트 오늘, 숲[soup]	전보경	20211920	2021.08.23	기타 외국식
1378	(주)향기나는사람들	시루향기	박병수, 어중혁	20100500023	2010.05.04	한식
1377	(주)더난푸드	아이러브피자	송여호	20090100355	2009.08.04	피자
1376	㈜더난푸드	아이러브피자&치킨	송여호	20190082	2019.01.28	치킨
1375	㈜더난푸드	피자아이씨	송여호	20190691	2019.07.16	피자
1374	(주)충경에프앤비	남매컵밥	신세형	20190696	2019.07.16	분식
1373	(주)에코푸드시스템	에코푸드시스템	김종표	20200654	2020.05.22	기타도소매
1372	홍스푸드	홍스떡	손순필	20171534	2017.12.18	분식
1371	(주)라도크래프트	순천 브루어리	김승철	20240381	2024.03.11	주점
1370	경성사골면	경성사골면	LI HONGMEI(이홍매)	20240568	2024.04.18	중식
1369	영칼로리포케본점	영칼로리포케	이형한	20231256	2023.08.31	기타 외식
1368	신쭈꾸황	신쭈꾸황	황구	20231198	2023.08.22	한식
1367	브이요거트독산점	브이요거트	장자은	20240565	2024.04.18	커피
1366	(주)디벨롭키친	우마이타코야끼	이성민	20230260	2023.02.16	일식
1365	(주)스카이써니	굿잡카페인(good job caffeine)	이지선	20240566	2024.04.18	커피
1364	(주)만경창파	통영항 수산민족	이후창	20231312	2023.09.07	기타 외식
1363	(주)만경창파	바다생협	이후창	20214695	2021.11.12	일식
1362	(주)트라웰	트라웰	김회영	20214222	2021.11.05	종합소매점
1361	(주)이엠컴퍼니	닥터세이지(Dr.SAGY)	은명	20200524	2020.04.17	음료 (커피 외)
1360	㈜꿈꾸는요리사	각각(GAKGAK)	백순헌	20240116	2024.01.22	제과제빵
1359	(주)요이푸드	요이참치	이정만	20220598	2022.06.28	일식
1358	(주)내안	고짚	이태화	20220415	2022.05.16	한식
1357	잘나가는아이들	4242샌드위치	김민동	20220313	2022.04.19	서양식
1356	(주)엔피케어(NPCARE)	엔피케어	김보라	20221322	2022.12.02	이미용
1355	(주)케이디엔푸드	닭꾸버 숯불양념치킨	김정출	20170829	2017.07.14	치킨
1354	(주)티지컴퍼니	투가이즈(TWO GUYS)	고성아	20181303	2018.12.13	치킨
1353	(주)미래글로벌코리아	레하오	송국	20215652	2021.11.18	중식
1352	(주)필라테스삼육오	필라테스365	최영우	20210300	2021.02.03	스포츠 관련
1351	센텀F&C	김윤미전복삼계탕	권혁찬	20120300069	2012.10.23	한식
1350	젬스톤에프앤비(주)	젬스톤	이창렬	20231902	2023.12.27	커피
1349	주공본점	주공 안녕 401508	박효진	20231035	2023.07.14	한식
1348	모리	카츠모리	이동섭	20210464	2021.02.22	일식
1347	(주)문가네푸드	문가네 정육식당	문종열	20190626	2019.07.03	기타 외식
1346	(주)와이즈뷰티테인먼트	노블리즈 뷰티아카데미	박은철	20190176	2019.02.27	기타 교육
1345	(주)진비컴퍼니	진비(JIN,B)	김건휘	20212846	2021.10.18	이미용
1344	피자풀(PIZZAFULL)	피자풀(PIZZAFULL)	김수혁	20215103	2021.11.16	피자
1343	(주)주완푸드	닭장수후라이드和	송민화	20180732	2018.07.24	치킨
1342	(주)비엠푸드	육탄미락 외1	신병모	20240411	2024.03.14	한식
1341	(주)그린브라우니	그린브라우니(green brownie)	김형민	20140188	2014.02.25	제과제빵
1340	(주)팔도푸드서비스	버거프렌즈 (Burger Friends)	권선균, 박상현	20213110	2021.10.22	패스트푸드
1339	(주)마이베네핏	베네핏(BeneFit)	정석모, 권희진	20210463	2021.02.22	스포츠 관련
1338	(주)디벨로펀	오우가	강동완	20221277	2022.11.25	커피
1337	1830피자협동조합	1830피자	정상용	20180296	2018.03.23	피자
1336	1830피자협동조합	멘야유메미루	정상용	20201486	2020.11.09	일식
1335	(주)호도리컴퍼니	동백카츠	박성진	20211122	2021.05.03	일식
1334	(주)시골애	시골애	정윤희	20110500001	2011.01.25	한식
1333	(주)크라우드팩토리	크라우드PC방	김재철	20190684	2019.07.15	PC방
1332	(주)정확한	배키욘방	심재현	20213295	2021.10.25	일식
1331	멘야마쯔리(주)	멘야마쯔리	이민규	20180737	2018.07.24	일식
1330	(주)짱	짱오락실	임형수	20170899	2017.08.04	기타 서비스
1329	(주)플랫폼즈	신나쏭코인노래방	김영규	20230062	2023.01.12	기타 서비스
1328	비디에이(BDA)	놀숲	이순우	20150604	2015.07.17	기타 서비스
1327	솔바이올린학원	솔바이올린	김규진,이채정	20221297	2022.11.29	기타 교육
1326	블랙샤인명동본점	블랙샤인	김태준	20170009	2017.01.04	기타도소매
1325	(주)왕부라더스	왕빈자전통주막	신정규	20150343	2015.04.13	주점
1324	(주)옛족	옛족	고영재	20211956	2021.08.24	한식
1323	라라맨숀	라라맨숀	김근형	20221415	2022.12.21	주점
1322	(주)아이더블유	금수저	한인원	20240400	2024.03.12	한식
1321	별밤노가리	별밤노가리	김병량	20230453	2023.03.23	주점
1320	자곡세곡수서분당,전기자전거바이크수리(au테크)	파티룸메모리즈	윤영현	20210364	2021.02.09	임대
1319	버니그린(BunnyGreen)	버니그린	이하영	20231154	2023.08.11	기타 외식
1318	(주)아삼육컴퍼니	깜보	김근호	20220812	2022.08.11	기타 외식
1317	(주)아삼육컴퍼니	마미떡	김근호	20212181	2021.09.15	분식
1316	(주)비엠푸드	각대장외 1	신병모	20240409	2024.03.14	한식
1315	닭갈비가싸닭,볶슐랭	닭갈비가 싸닭	장선우, 신지호	20213977	2021.11.03	중식
1314	(주)행복한상상에프앤비	내일날씨맑음	이미숙	20213455	2021.10.26	한식
1313	(주)행복한상상에프앤비	모래상자	이미숙	20213450	2021.10.26	한식
1312	(주)행복한상상에프앤비	동그라미식당	이미숙	20213453	2021.10.26	한식
1311	(주)행복한상상에프앤비	낭만취객	이미숙	20213452	2021.10.26	한식
1310	(주)행복한상상에프앤비	별빛가로등	이미숙	20213451	2021.10.26	한식
1309	(주)콘티	면식당	최종훈	20230962	2023.07.04	일식
1308	모모필름(MOMOFILM)익선점	모모필름	임소정	20230423	2023.03.20	기타 서비스
